component_id	num_nodes	num_edges	unique_genes	node_ids	frac_telomeric	frac_pericentromeric	frac_acrocentric	frac_any_category	avg_num_edges	max_num_edges	density	avg_clustering	diameter	radius	is_tree	is_bipartite
939	3	2	AC006453.2;IGSF3	chr1:116625556-116634093;chr2:89515246-89523745;chr2:90217620-90226117	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
940	2	1	E2F6P2;IGSF3	chr1:116657371-116671265;chr22:21544714-21560810	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
941	2	1	NEFH;NEFHP1	chr1:116749849-116751864;chr22:29952194-29954661	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
942	3	2	PSMC1P1;PSMC1P12;PSMC1P3	chr1:118627303-118628877;chr3:68681131-68682708;chr7:138023038-138024618	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
943	5	4	PLCZ1;PSMC1P1;PSMC1P12;PSMC1P3;PSMC1P4	chr12:18568643-18570227;chr1:118627306-118628869;chr3:68681139-68682705;chr5:57102615-57104196;chr7:138023046-138024621	0.0	0.0	0.0	0.0	1.6	4	0.4	0.0	2	1	True	True
944	2	1	LIMCH1;unknown	chr1:118788846-118790629;chr4:41354789-41356592	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
945	2	1	RBMX2P3;RBMX2P5	chr1:119097724-119099214;chr5:80814745-80816555	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
946	2	1	WARS2-AS1;unknown	chr1:119194573-119196498;chr5:75785327-75787317	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
947	2	1	GAPDHP27;GAPDHP33	chr1:119562255-119579004;chr1:119595105-119616365	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
948	2	1	GAPDHP27;GAPDHP33	chr1:119562255-119601440;chr1:119595105-119632436	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
949	3	2	MSTRG.359;NBPF26;NBPF7	chr1:119852100-119862101;chr1:120814463-120824118;chr1:146188449-146198094	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
950	2	1	MSTRG.348;NBPF7	chr1:119852100-119876066;chr1:144515312-144530432	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
951	2	1	AC242842.3;NBPF7	chr1:119852304-119862101;chr1:148600437-148609874	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
952	2	1	NBPF15;NBPF7	chr1:119852304-119876066;chr1:143617033-143631610	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
953	2	1	NBPF17P;NBPF7	chr1:119853429-119876066;chr1:142679253-142702137	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
954	2	1	NBPF10;NBPF7	chr1:119853431-119862101;chr1:145257279-145265985	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
955	2	1	NBPF25P;NBPF7	chr1:119853431-119863814;chr1:144703501-144714134	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
956	2	1	NBPF7;NBPF9	chr1:119853431-119876066;chr1:145735450-145749209	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
957	2	1	AC245008.1;NOTCH2	chr1:120002516-120101247;chr1:120718806-120814469	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
958	2	1	NOTCH2;NOTCH2NLC	chr1:120002516-120106995;chr1:148495438-148600443	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
959	2	1	NBPF10;NOTCH2	chr1:120002516-120336348;chr1:145265979-145602144	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
960	2	1	NOTCH2;PDE4DIP	chr1:120002516-120546340;chr1:145654961-146188455	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
961	3	2	SEC22B;SEC22B3P;SEC22B4P	chr1:120161383-120177135;chr1:145430502-145446310;chr1:148479642-148495439	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
962	3	2	AC241952.1;AC244669.2;AC245297.1	chr1:120206038-120336348;chr1:120588838-120718811;chr1:145852545-145983696	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
963	2	1	AC244669.1;LINC01138	chr1:120336212-120361049;chr1:146341686-146366439	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
964	3	2	AC244669.1;AC245297.3;LINC01145	chr1:120336214-120361068;chr1:144321708-144346464;chr1:145827795-145852679	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
965	2	1	AC241377.3;AC244669.1	chr1:120336216-120361049;chr1:120916744-120941488	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
966	2	1	AC244669.1;LINC00869	chr1:120336343-120361062;chr1:148725602-148750317	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
967	2	1	AC244669.1;PARP8	chr1:120337176-120356794;chr5:51484534-51504159	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
968	3	2	HYDIN2;NBPF9;U1	chr1:120360728-120431991;chr1:145757504-145828135;chr1:148333950-148406013	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
969	3	2	NBPF9;RNVU1-26;U1	chr1:120360728-120481570;chr1:143535075-143645656;chr1:145720664-145828135	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
970	3	2	LINC01138;RNVU1-24;U1	chr1:120360875-120368504;chr1:145820360-145827988;chr1:146436877-146445032	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
971	3	2	AC108025.1;unknown	chr1:120368490-120401539;chr1:145787621-145820374;chr2:5646020-5678729	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
972	2	1	LINC01138;unknown	chr1:120401540-120403801;chr1:146445024-146447373	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
973	3	2	unknown	chr1:120401540-120404486;chr1:142767655-142771511;chr1:143575562-143578504	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
974	2	1	AC239804.2;LINC01138	chr1:120404477-120415847;chr1:146459039-146467722	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
975	5	4	unknown	chr17:4720574-4722625;chr1:120407221-120409268;chr1:143581234-143583275;chr1:145779916-145781954;chr1:148357485-148359524	0.0	0.0	0.0	0.0	1.6	4	0.4	0.0	2	1	True	True
976	3	2	AC239804.2;AC241584.2;AC246785.1	chr1:120417010-120420813;chr1:143590687-143594493;chr1:147702539-147707223	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
977	6	8	AC239804.2;AC239809.1;AC245407.1;AC246785.1;NBPF14	chr1:120419226-120424829;chr1:143592903-143598510;chr1:145764695-145770293;chr1:146568679-146574271;chr1:148308121-148313720;chr1:148342260-148347863	0.0	0.0	0.0	0.0	2.67	4	0.5333	0.0	2	2	False	True
978	2	1	NBPF20;NBPF8	chr1:120425313-120479735;chr1:144493871-144544527	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
979	2	1	AC239859.1;NBPF8	chr1:120427639-120528823;chr1:142613333-142716214	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
980	3	2	AC239804.1;NBPF11;NBPF8	chr1:120427681-120484718;chr1:145717512-145761842;chr1:146654767-146708950	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
981	2	1	NBPF13P;NBPF8	chr1:120427681-120508538;chr1:147783408-147870426	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
982	4	3	MSTRG.359;NBPF11;NBPF15;NBPF8	chr1:120449223-120479682;chr1:143626009-143643760;chr1:146192216-146216335;chr1:146679804-146703900	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
983	3	2	AC242842.3;NBPF11;NBPF8	chr1:120449223-120479701;chr1:146679804-146703919;chr1:148604214-148623619	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
984	3	2	NBPF10;NBPF15;NBPF8	chr1:120449223-120479735;chr1:143626009-143643813;chr1:145241243-145262214	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
985	3	2	NBPF26;NBPF8;NBPF9	chr1:120449223-120481570;chr1:120818232-120852044;chr1:145720664-145740382	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
986	2	1	AC244394.2;NBPF8	chr1:120449223-120500149;chr1:144666157-144708453	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
987	2	1	NBPF8	chr1:120449688-120461294;chr1:120456040-120467579	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
988	15	19	AC242842.3;NBPF10;NBPF11;NBPF20;NBPF8;unknown	chr1:120473594-120479701;chr1:144474801-144480991;chr1:144477984-144485763;chr1:144481177-144490537;chr1:145209785-145219037;chr1:145219223-145228504;chr1:145228690-145237933;chr1:146258983-146268213;chr1:146263691-146272913;chr1:146697784-146703919;chr1:148628566-148637902;chr1:148633327-148642663;chr1:148652371-148661661;chr1:148657116-148666420;chr1:148661847-148671181	0.0	0.0	0.0	0.0	2.53	11	0.181	0.0	4	2	False	True
989	2	1	NBPF20;NBPF8	chr1:120473594-120479702;chr1:144447842-144457158	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
990	2	1	NBPF8;unknown	chr1:120473594-120481570;chr1:146263691-146276389	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
991	2	1	LINC01719;NBPF8	chr1:120473594-120492087;chr1:145170625-145200164	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
992	2	1	NBPF10;NBPF8	chr1:120473895-120479678;chr1:145220788-145226559	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
993	4	3	AC242842.3;NBPF10;NBPF11;NBPF8	chr1:120473895-120479701;chr1:145223957-145231292;chr1:146698085-146703919;chr1:148649553-148656930	0.0	0.0	0.0	0.0	1.5	2	0.5	0.0	3	2	True	True
994	4	3	HYDIN2;NBPF26;NBPF8;unknown	chr1:120479969-120481391;chr1:120850440-120851865;chr1:146274789-146276210;chr1:148313178-148314540	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
995	5	4	NBPF14;NBPF15;NBPF26;NBPF8;unknown	chr1:120479969-120481405;chr1:120850440-120851879;chr1:143644047-143645491;chr1:146274789-146276224;chr1:146567844-146569221	0.0	0.0	0.0	0.0	1.6	4	0.4	0.0	2	1	True	True
996	4	3	AC239859.1;AC239860.1;AC241952.1;PDE4DIP	chr1:120498036-120515662;chr1:142626578-142651510;chr1:144625626-144639603;chr1:145686635-145704194	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
997	3	2	AC239859.1;AC241952.1;PDE4DIPP1	chr1:120498496-120515662;chr1:142626578-142651054;chr1:146708947-146725512	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
998	2	1	AC241952.1;PDE4DIP	chr1:120546317-120718811;chr1:145471000-145644565	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
999	3	2	AC239860.2;AC241952.1;PDE4DIPP1	chr1:120557353-120558738;chr1:144624271-144625646;chr1:146725492-146726867	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
1000	4	3	AC245008.1;MSTRG.359;NBPF10;NOTCH2NLC	chr1:120718806-120850172;chr1:145205063-145365570;chr1:146088856-146272913;chr1:148501191-148637902	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
1001	2	1	NBPF25P;NBPF26	chr1:120814463-120852044;chr1:144688666-144712122	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1002	2	1	NBPF17P;NBPF26	chr1:120814463-120852045;chr1:142665306-142687935	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1003	2	1	NBPF20;NBPF26	chr1:120818232-120850172;chr1:144471618-144521187	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1004	3	2	NBPF11;NBPF12;NBPF26	chr1:120818232-120852032;chr1:146679804-146705778;chr1:147811824-147848880	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
1005	2	1	NBPF15;NBPF26	chr1:120818232-120916392;chr1:143626009-143710089	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1006	2	1	NBPF26	chr1:120818716-120823914;chr1:120825046-120830178	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1007	2	1	NBPF10;NBPF26	chr1:120836271-120850172;chr1:145200350-145219037	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1008	2	1	NBPF26;RNVU1-27	chr1:120836271-120941988;chr1:146240139-146366934	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1009	2	1	LINC01145;NBPF26	chr1:120836271-120950473;chr1:144312696-144485763	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1010	6	8	AC245014.1;AC246785.2;AC246785.3	chr1:120852062-120858555;chr1:143494165-143500717;chr1:143645674-143652193;chr1:144407686-144414187;chr1:146276407-146282917;chr1:148436617-148443145	0.0	0.0	0.0	0.0	2.67	4	0.5333	0.0	2	2	False	True
1011	2	1	AC246785.3;LINC00623	chr1:120852428-120855056;chr1:120960469-120963017	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1012	4	3	AC112187.2;AC241585.1;AC246785.4;LINC01138	chr1:120863154-120920397;chr1:144342801-144402426;chr1:146288188-146345339;chr5:51408353-51472730	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
1013	4	3	AC112187.1;AC241585.1;PPIAL4A;PPIAL4H	chr1:120878232-120915175;chr1:144348039-144387338;chr1:148443156-148479928;chr5:51431329-51467465	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
1014	3	2	AC112187.1;PPIAL4A;PPIAL4F	chr1:120878232-120916392;chr1:143456563-143494154;chr5:51431329-51468704	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
1015	2	1	PPIAL4A;PPIAL4C	chr1:120878232-121142768;chr1:148687513-148952442	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1016	3	2	AC241377.3;AC245297.3;LINC01138	chr1:120916739-120941444;chr1:145827795-145852552;chr1:146341681-146366390	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
1017	3	2	AC241377.3;LINC01145;PARP8	chr1:120920996-120942001;chr1:144321199-144342200;chr5:51484534-51504698	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
1018	3	2	LINC00623;unknown	chr1:120941979-120943981;chr1:143654948-143656945;chr1:146285675-146287682	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
1019	2	1	LINC00623;LINC01138	chr1:120943005-120995092;chr1:146370418-146413613	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1020	3	2	AC239799.2;LINC00869;RNVU1-4	chr1:120951417-120958969;chr1:145159334-145169692;chr1:148760324-148767872	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
1021	2	1	AC239800.2;LINC00623	chr1:120959646-121266793;chr1:142805693-143117074	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1022	2	1	AC246785.2;LINC00623	chr1:120960306-120963026;chr1:148436503-148439617	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1023	3	2	AC246785.3;LINC00623	chr1:120960469-120963026;chr1:143646041-143648673;chr1:146276784-146279416	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
1024	2	1	AC246785.3;LINC00623	chr1:120960469-120963028;chr1:148681362-148683992	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1025	2	1	AC241377.2;FAM91A1	chr1:120995159-120998098;chr8:124944755-124947697	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1026	5	4	AC097467.3;AC241377.2;AC243772.3;FAM91A1;unknown	chr1:120995594-120997123;chr1:142841441-142842970;chr1:148802123-148803653;chr4:158571505-158573024;chr8:124945192-124946723	0.0	0.0	0.0	0.0	1.6	4	0.4	0.0	2	1	True	True
1027	4	3	AC239800.3;AC241585.3;AC243772.3;LINC00623	chr1:120999149-121057992;chr1:142844996-142903924;chr1:144253842-144312985;chr1:148805679-148864572	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
1028	3	2	AC244453.1;AC246680.1;unknown	chr1:121131787-121142768;chr1:142981775-142993046;chr1:148989660-149000521	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
1029	2	1	AC244035.4;AC244453.1	chr1:121142139-121400600;chr1:205415805-205674163	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1030	2	1	AC244035.2;SRGAP2B	chr1:121160567-121406286;chr1:144007189-144253847	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1031	2	1	LINC00174;SRGAP2C	chr1:121242057-121244236;chr7:67696879-67699568	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1032	4	3	MSTRG.518;RAP1GDS1;SRGAP2B;SRGAP2C	chr1:121318664-121324311;chr1:144089878-144095530;chr1:205591888-205597537;chr4:101635379-101641019	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
1033	3	2	AC243994.1;AC244023.1;AL356157.2	chr10:45363569-45369425;chr1:121318678-121324538;chr1:205591902-205597764	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
1034	2	1	SRGAP2C;SRGAP2D	chr1:121373663-121405729;chr1:143116750-143148869	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1035	2	1	AC114501.1;SRGAP2C	chr1:121400593-121410801;chr7:66722351-66732961	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1036	2	1	SRGAP2C;unknown	chr1:121400599-121405287;chr7:53283495-53288200	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1037	2	1	SRGAP2C;unknown	chr1:121400599-121405582;chr22:11283401-11288240	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1038	2	1	SRGAP2C;unknown	chr1:121400599-121405748;chr1:142303240-142308377	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1039	4	3	SRGAP2C;unknown	chr1:121400599-121405862;chr22:6393558-6397039;chr2:94778748-94784036;chr2:94912144-94917679	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
1040	2	1	SRGAP2C;unknown	chr1:121400599-121405909;chr9:44864051-44869610	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1041	2	1	SRGAP2C;unknown	chr1:121400599-121405999;chr9:42641871-42648012	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1042	4	4	SRGAP2C;unknown	chr1:121400599-121406128;chr1:143143733-143148708;chr7:66324555-66329507;chr7:66790914-66795866	0.0	0.0	0.0	0.0	2.0	2	0.6667	0.0	2	2	False	True
1043	2	1	SRGAP2C;unknown	chr14:8472481-8477839;chr1:121400599-121406131	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1044	5	4	SRGAP2B;SRGAP2C;unknown	chr1:121400599-121406137;chr1:143143733-143150100;chr1:144007157-144013524;chr21:8012788-8019177;chr22:11228083-11234565	0.0	0.0	0.0	0.0	1.6	2	0.4	0.0	4	2	True	True
1045	2	1	SRGAP2C;unknown	chr13:10987592-10993984;chr1:121400599-121406183	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1046	2	1	SRGAP2C;unknown	chr1:121400599-121406194;chrY:11702950-11707711	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1047	2	1	SRGAP2C;unknown	chr1:121400599-121406200;chr22:17057841-17063289	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1048	2	1	SRGAP2C;unknown	chr1:121400599-121406260;chr21:8012785-8019177	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1049	2	1	SRGAP2C;unknown	chr1:121400599-121406269;chr2:89911383-89917910	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1050	2	1	SRGAP2C;unknown	chr10:43048622-43054701;chr1:121400599-121406273	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1051	3	2	SRGAP2C;unknown	chr1:121400599-121406274;chr1:126846367-126853536;chr22:11411271-11417074	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
1052	3	2	SRGAP2C;unknown	chr1:121400599-121406276;chr2:91994019-91999866;chr2:92232280-92238148	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
1053	2	1	SRGAP2C;unknown	chr14:8604796-8610534;chr1:121400599-121406279	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1054	2	1	SRGAP2C;unknown	chr1:121400599-121406280;chr2:90934741-90941797	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1055	2	1	SRGAP2C;unknown	chr1:121400599-121406283;chr9:40628695-40634418	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1056	2	1	SRGAP2C;unknown	chr1:121400599-121406285;chr9:77506412-77512063	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1057	2	1	SRGAP2C;unknown	chr1:121400599-121406286;chr9:80031701-80037927	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1058	3	2	SRGAP2C;unknown	chr1:121400599-121406288;chr22:6448396-6454486;chr2:91659140-91665702	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
1059	2	1	SRGAP2C;unknown	chr1:121400599-121406321;chr2:89783264-89790025	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1060	2	1	SRGAP2C;unknown	chr17:27700844-27706709;chr1:121400599-121406336	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1061	2	1	SRGAP2C;unknown	chr1:121400599-121406380;chr7:58112326-58118370	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1062	2	1	SRGAP2C;unknown	chr17:22552260-22559184;chr1:121400599-121407902	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1063	2	1	SRGAP2C;unknown	chr14:8746344-8755544;chr1:121400599-121410591	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1064	2	1	SRGAP2C;unknown	chr14:8332018-8341051;chr1:121400599-121410655	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1065	3	2	SRGAP2C;unknown	chr13:11044869-11053825;chr1:121400599-121410794;chr21:8070066-8079023	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
1066	2	1	LINC02799;SRGAP2C	chr1:121400599-121410804;chr7:59935770-59945732	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1067	2	1	AC133561.3;SRGAP2C	chr16:35617765-35627828;chr1:121400599-121410807	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1068	2	1	SRGAP2C;unknown	chr10:39005764-39015223;chr1:121400599-121410808	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1069	4	3	AC093787.1;LINC02799;SRGAP2C;unknown	chr17:27898386-27907570;chr1:121400599-121410809;chr2:132469123-132479087;chr7:58618435-58628930	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
1070	2	1	AC145350.3;SRGAP2C	chr1:121400599-121410810;chr1:128832489-128843119	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1071	2	1	AC137761.1;SRGAP2C	chr16:33467717-33478831;chr1:121400599-121410811	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1072	2	1	AC145350.2;SRGAP2C	chr16:33220651-33230483;chr1:121400599-121410813	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1073	6	5	AC137761.1;AC142381.2;LINC02799;SRGAP2C;unknown	chr16:32498346-32509198;chr16:34211773-34222979;chr16:39320425-39331756;chr1:121400599-121410819;chr1:128943431-128955393;chr22:11552520-11561550	0.0	0.0	0.0	0.0	1.67	5	0.3333	0.0	2	1	True	True
1074	2	1	AP005901.5;SRGAP2C	chr18:15348249-15364204;chr1:121400599-121413636	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1075	2	1	AC142381.2;SRGAP2C	chr1:121400599-121416922;chr7:59130353-59146538	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1076	2	1	AC138701.2;SRGAP2C	chr15:17798269-17807679;chr1:121400787-121410809	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1077	5	5	AC137761.1;SRGAP2C;unknown	chr16:33468006-33473142;chr16:34212062-34217228;chr1:121400888-121406208;chr2:89417214-89422065;chr2:90319389-90324214	0.0	0.0	0.0	0.0	2.0	3	0.5	0.0	3	2	False	True
1078	2	1	SRGAP2C;unknown	chr1:121400888-121406288;chr2:89417214-89422047	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1079	3	2	AC239859.4;FP700111.1;SRGAP2C	chr1:121401638-121410828;chr1:142565551-142575323;chr1:143737846-143747000	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
1080	2	1	AC239859.2;SRGAP2C	chr1:121401638-121410829;chr1:143420023-143430536	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1081	12	12	SRGAP2-AS1;unknown	chr10:39007495-39010851;chr13:13433720-13436904;chr16:32894447-32897679;chr16:34577610-34580842;chr1:121402343-121405858;chr21:10499160-10502344;chr7:58584399-58588115;chr7:58623394-58627182;chr7:59132101-59135889;chr7:66326287-66329507;chr7:66790914-66794134;chr9:42643595-42646819	0.0	0.0	0.0	0.0	2.0	7	0.1818	0.0	4	2	False	True
1082	5	4	FP700111.1;SRGAP2-AS1;unknown	chr16:34577610-34580846;chr1:121402343-121405926;chr1:143742517-143746295;chr2:92232952-92236408;chr9:40628726-40632696	0.0	0.0	0.0	0.0	1.6	4	0.4	0.0	2	1	True	True
1083	2	1	LINC01632;SRGAP2-AS1	chr1:121404417-121410580;chr7:59258530-59265462	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1084	2	1	LINC02799;SRGAP2-AS1	chr1:121405068-121410809;chr7:58617446-58624464	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
1085	6	5	AC233263.1;SRGAP2-AS1;unknown	chr13:11011483-11022050;chr1:121405144-121416906;chr21:8036682-8047248;chr22:11252221-11262782;chr2:89809227-89820549;chr2:89880860-89892182	0.0	0.0	0.0	0.0	1.67	5	0.3333	0.0	2	1	True	True
